Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TMPV.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2019-01-15,146.74703979492188,368.0395202636719,1302.251220703125,1327.491455078125,657.0371704101562,2200.346435546875,648.9324951171875,254.0675811767578,296.4434814453125,103.55589294433594,2828.1162109375,483.49188232421875,125.00133514404297,1450.2716064453125,495.8807678222656,1937.9552001953125,779.9009399414062,370.63763427734375,498.240478515625,379.9594421386719,2243.30322265625,198.8282470703125,1597.459716796875,359.6404724121094,1436.328125,591.8623046875,206.1297149658203,269.4046936035156,241.5401611328125,1193.1363525390625,1562.7415771484375,681.000244140625,6890.4970703125,513.857421875,90.37555694580078,92.61088562011719,72.36105346679688,500.0252685546875,614.3311767578125,273.40924072265625,420.31353759765625,200.7847137451172,38.06227493286133,1532.28759765625,546.6170043945312,945.5218505859375,182.07180786132812,3703.062255859375,482.1153869628906,113.22882843017578
2019-01-16,146.54962158203125,372.00518798828125,1320.327880859375,1312.1954345703125,660.4188842773438,2193.566162109375,644.4614868164062,250.71636962890625,293.10821533203125,105.23788452148438,2820.876708984375,480.2526550292969,124.67893981933594,1447.985107421875,500.11383056640625,1947.1153564453125,790.2294311523438,366.94183349609375,497.84124755859375,379.9594421386719,2219.335693359375,198.73292541503906,1582.019287109375,362.1007995605469,1466.5880126953125,600.1708374023438,204.3920135498047,264.1936950683594,239.42015075683594,1194.24853515625,1596.31103515625,680.3911743164062,6848.43310546875,503.5302429199219,90.71647644042969,93.37652587890625,72.19186401367188,502.7916564941406,611.8695678710938,274.7688293457031,421.5675964355469,202.7991180419922,38.022216796875,1534.21533203125,541.702392578125,938.5889282226562,182.17002868652344,3760.48046875,475.9953918457031,115.54627227783203
2019-01-17,147.09259033203125,376.97412109375,1325.5694580078125,1312.0535888671875,673.0006713867188,2203.4140625,633.9097290039062,247.40415954589844,291.44061279296875,107.64725494384766,2848.723388671875,478.46875,124.67893981933594,1434.2177734375,500.5342712402344,1912.77099609375,791.9508056640625,373.3752746582031,500.6824951171875,383.2442626953125,2237.638427734375,196.44424438476562,1563.2318115234375,361.4254455566406,1463.03369140625,597.3605346679688,204.322509765625,266.5455627441406,242.84400939941406,1197.7188720703125,1607.004638671875,688.2607421875,6872.79150390625,508.5310363769531,89.81769561767578,92.51517486572266,72.90625762939453,502.1498718261719,613.7896728515625,269.55712890625,396.2530822753906,204.3919219970703,37.91004180908203,1557.358154296875,546.075439453125,938.9307861328125,181.62974548339844,3721.250244140625,477.8282775878906,115.15144348144531
2019-01-18,144.87136840820312,381.5608825683594,1338.6495361328125,1322.298095703125,661.0156860351562,2196.2294921875,623.0338745117188,248.0871124267578,273.0966491699219,107.34419250488281,2816.96875,478.2809143066406,123.57748413085938,1437.83837890625,496.2629699707031,1889.5584716796875,788.9382934570312,377.9118957519531,500.20111083984375,376.2333679199219,2233.900634765625,199.11434936523438,1556.62744140625,358.9169006347656,1457.1739501953125,595.4055786132812,202.58474731445312,263.40972900390625,246.87498474121094,1172.6708984375,1630.8731689453125,688.5418701171875,6893.1201171875,512.2975463867188,89.44577026367188,93.63175964355469,72.79344940185547,524.2374877929688,610.68798828125,267.33648681640625,362.9959411621094,202.6117401123047,37.70973205566406,1562.5784912109375,548.8617553710938,938.3449096679688,180.0580596923828,3695.61279296875,475.96435546875,118.8421859741211
2019-01-21,144.0816192626953,378.5986328125,1299.2139892578125,1342.739990234375,656.7388305664062,2167.049072265625,636.456787109375,253.09194946289062,273.2721862792969,106.54104614257812,2796.5830078125,478.14007568359375,123.0401840209961,1426.4530029296875,496.8363952636719,1880.6612548828125,780.0443115234375,377.69677734375,504.40411376953125,376.3804626464844,2153.36865234375,198.01768493652344,1559.12646484375,358.62744140625,1448.2401123046875,606.8502807617188,201.5073699951172,262.4874267578125,252.32925415039062,1169.6898193359375,1606.1019287109375,684.1854858398438,6753.01806640625,512.6094970703125,88.88790893554688,92.32376861572266,71.90985107421875,547.85205078125,608.1771240234375,265.070556640625,370.0096130371094,197.224365234375,37.793861389160156,1569.197021484375,552.5380859375,940.1025390625,178.2898712158203,3724.24951171875,477.890380859375,115.97541809082031
2019-01-22,143.83482360839844,373.2474670410156,1267.616455078125,1328.435302734375,658.0318603515625,2170.076416015625,641.540771484375,255.79440307617188,267.5671081542969,107.22295379638672,2801.24609375,476.1214904785156,122.36857604980469,1432.59814453125,504.57611083984375,1880.248291015625,769.237548828125,367.9195861816406,501.5160827636719,376.3804626464844,2176.98876953125,194.10789489746094,1562.07177734375,356.0705871582031,1442.476318359375,607.1353149414062,201.40309143066406,256.4002380371094,257.13653564453125,1157.7667236328125,1604.297119140625,663.761962890625,6622.2841796875,511.75787353515625,88.51597595214844,92.1004409790039,71.32704162597656,546.7235107421875,610.3925170898438,263.0765380859375,389.19287109375,198.72348022460938,36.58000183105469,1563.606689453125,552.770263671875,959.5343627929688,177.65139770507812,3734.843017578125,474.25567626953125,118.96234893798828
2019-01-23,141.16941833496094,368.0872802734375,1267.6656494140625,1318.6158447265625,658.0318603515625,2158.573486328125,647.28271484375,257.009033203125,266.5577392578125,108.23819732666016,2845.8369140625,478.18707275390625,121.1865463256836,1432.2646484375,505.8087158203125,1886.403564453125,748.0067138671875,369.3665466308594,494.3661193847656,366.0847473144531,2154.6787109375,195.91976928710938,1577.244384765625,354.4786376953125,1436.1361083984375,595.9759521484375,192.74920654296875,259.0748596191406,254.1008758544922,1158.03369140625,1585.4820556640625,651.91064453125,6600.3154296875,515.3717041015625,87.2452621459961,91.43050384521484,70.04865264892578,542.8060913085938,610.4910278320312,259.8135681152344,400.3869934082031,197.3180694580078,37.224998474121094,1541.984375,557.8009643554688,939.5166015625,177.06199645996094,3725.313232421875,473.9761047363281,120.6961669921875
2019-01-24,140.72515869140625,364.02618408203125,1288.04443359375,1323.6201171875,660.0708618164062,2140.451171875,638.7245483398438,257.1358642578125,264.75848388671875,107.26841735839844,2857.38427734375,470.11248779296875,120.2731704711914,1422.6895751953125,509.9556884765625,1888.8870849609375,751.4973754882812,370.1487121582031,493.62646484375,354.1712341308594,2150.247802734375,195.538330078125,1570.3721923828125,351.9700927734375,1431.621337890625,599.53857421875,193.86135864257812,261.61126708984375,252.35911560058594,1152.60546875,1576.5030517578125,653.2692260742188,6595.818359375,520.72314453125,86.81135559082031,90.4096450805664,70.21786499023438,552.16796875,608.7678833007812,261.0824890136719,392.95526123046875,197.50547790527344,36.916526794433594,1563.318603515625,563.2575073242188,946.8402099609375,172.29776000976562,3667.314697265625,464.3455505371094,120.76481628417969
2019-01-25,135.5917205810547,357.2415771484375,1266.14697265625,1295.577392578125,666.1378784179688,2120.02880859375,630.176513671875,253.61387634277344,269.89300537109375,108.32913970947266,2848.32373046875,476.6378479003906,118.71497344970703,1424.6903076171875,510.710693359375,1882.7225341796875,726.4410400390625,379.1243591308594,492.1589660644531,352.40618896484375,2057.73193359375,194.9661407470703,1567.96240234375,344.6373596191406,1426.433837890625,598.1873168945312,194.06988525390625,253.31053161621094,252.0406036376953,1143.796630859375,1546.2274169921875,640.3406372070312,6101.923828125,517.6353149414062,85.72660064697266,90.60106658935547,69.87944793701172,551.526123046875,610.09716796875,258.6805419921875,392.3978576660156,193.99197387695312,36.28755569458008,1579.1446533203125,564.2637329101562,954.9937133789062,170.18580627441406,3396.525390625,467.918212890625,121.34845733642578
2019-01-28,134.65386962890625,311.6128845214844,1240.18310546875,1302.517333984375,652.7603759765625,2070.949951171875,603.1961059570312,239.85299682617188,267.8304138183594,105.67736053466797,2845.481201171875,462.084716796875,120.9985122680664,1403.8251953125,501.6044616699219,1876.848876953125,700.8109130859375,382.4094543457031,489.37646484375,360.1524963378906,2002.592529296875,190.7225799560547,1555.645751953125,331.4674377441406,1386.85595703125,596.2214965820312,190.97674560546875,246.94662475585938,250.90594482421875,1157.1435546875,1536.5267333984375,630.5504150390625,6099.7216796875,517.4075927734375,85.91255950927734,90.37775421142578,70.61265563964844,544.2446899414062,590.0592651367188,255.2363739013672,382.5042724609375,196.05320739746094,35.710670471191406,1607.261474609375,568.9849243164062,936.098876953125,169.25259399414062,3264.613525390625,472.2363586425781,121.93214416503906
